timestamp,test-class,test-method,time,description,result
2021-08-25 18:31:45.404,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1379,"[1] recordIndex=0, moment=23/08/2021 23:59:00, author=Juan Perez, text=hola, link=http://www.example.com",OK
2021-08-25 18:31:48.445,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,2507,"[2] recordIndex=1, moment=24/08/2021 23:59:00, author=Leonardo Dicaprio, text=buenos días, link=http://www.example.com",OK
2021-08-25 18:31:50.158,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1304,"[3] recordIndex=2, moment=25/08/2021 23:59:00, author=Joe Biden, text=Me aburro, link=null",OK
2021-08-25 18:31:52.656,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,2079,"[4] recordIndex=3, moment=26/08/2021 23:59:00, author=Angela Merkel, text=Algo que decir, link=null",OK
2021-08-25 18:31:55.392,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1511,"[5] recordIndex=4, moment=27/08/2021 23:59:00, author=Angelina Jolie, text=NOOOOOOOO, link=null",OK
2021-08-25 18:31:57.693,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1922,"[6] recordIndex=5, moment=28/08/2021 23:59:00, author=Miss X, text=YES, link=http://www.example.com",OK
2021-08-25 18:32:00.488,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,2054,"[7] recordIndex=6, moment=29/08/2021 23:59:00, author=Jane Doe, text=q passssa?, link=http://www.example.com",OK
2021-08-25 18:32:31.517,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4695,"[1] recordIndex=7, author=Paco Gonzalez, text=jajajajajaja, link=http://www.example.com",OK
2021-08-25 18:32:36.24,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4302,"[2] recordIndex=8, author=Nadie, text=Así sí, link=http://www.example.com",OK
2021-08-25 18:32:40.76,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4049,"[3] recordIndex=9, author=Mr Bean, text=Así no, link=null",OK
2021-08-25 18:32:46.016,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4806,"[4] recordIndex=10, author=The Lord of the Flies, text=Whatever, link=null",OK
2021-08-25 18:32:48.409,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1935,"[1] recordIndex=0, author=Paco, text=jojojo, link=http://www.example.com",OK
2021-08-25 18:32:50.858,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1930,"[2] recordIndex=0, author=Un señor con un nombre demasiado largo, text=Así sí, link=http://www.example.com",OK
2021-08-25 18:32:53.171,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1837,"[3] recordIndex=0, author=Eddard Stark, text=null, link=null",OK
2021-08-25 18:32:56.115,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2547,"[4] recordIndex=0, author=Anónimo, text=What is Lorem Ipsum?
Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently wit…, link=null",OK
2021-08-25 18:33:31.802,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6593,"[1] recordIndex=0, title=Task 01, description=This is task 01, executionPeriod=30, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-08-25 18:33:38.255,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6109,"[2] recordIndex=1, title=Task 11, description=This is task 11, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-08-25 18:33:44.747,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6129,"[3] recordIndex=2, title=Task 21, description=This is task 21, executionPeriod=30, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-08-25 18:33:51.275,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6167,"[4] recordIndex=3, title=Task 31, description=This is task 31, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-08-25 18:33:57.743,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6106,"[5] recordIndex=4, title=Task 41, description=This is task 41, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-08-25 18:34:04.371,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6263,"[6] recordIndex=5, title=Task 51, description=This is task 51, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-08-25 18:34:10.741,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6041,"[7] recordIndex=6, title=Task 61, description=This is task 61, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-25 18:34:35.332,acme.testing.PanicTest,positivePanic,437,"positivePanic()",OK
2021-08-25 18:34:36.077,acme.testing.PanicTest,negativePanic,368,"negativePanic()",OK
