timestamp,test-class,test-method,time,description,result
2021-08-25 22:55:36.54,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1275,"[1] recordIndex=0, moment=23/08/2021 23:59:00, author=Juan Perez, text=hola, link=http://www.example.com",OK
2021-08-25 22:55:38.159,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1259,"[2] recordIndex=1, moment=24/08/2021 23:59:00, author=Leonardo Dicaprio, text=buenos días, link=http://www.example.com",OK
2021-08-25 22:55:39.805,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1289,"[3] recordIndex=2, moment=25/08/2021 23:59:00, author=Joe Biden, text=Me aburro, link=null",OK
2021-08-25 22:55:41.373,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1234,"[4] recordIndex=3, moment=26/08/2021 23:59:00, author=Angela Merkel, text=Algo que decir, link=null",OK
2021-08-25 22:55:43.04,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1318,"[5] recordIndex=4, moment=27/08/2021 23:59:00, author=Angelina Jolie, text=NOOOOOOOO, link=null",OK
2021-08-25 22:55:44.607,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1238,"[6] recordIndex=5, moment=28/08/2021 23:59:00, author=Miss X, text=YES, link=http://www.example.com",OK
2021-08-25 22:55:46.193,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1270,"[7] recordIndex=6, moment=29/08/2021 23:59:00, author=Jane Doe, text=q passssa?, link=http://www.example.com",OK
2021-08-25 22:56:15.463,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4221,"[1] recordIndex=7, author=Paco Gonzalez, text=jajajajajaja, link=http://www.example.com",OK
2021-08-25 22:56:20.197,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4052,"[2] recordIndex=8, author=Nadie, text=Así sí, link=http://www.example.com",OK
2021-08-25 22:56:25.194,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4682,"[3] recordIndex=9, author=Mr Bean, text=Así no, link=null",OK
2021-08-25 22:56:29.106,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3581,"[4] recordIndex=10, author=The Lord of the Flies, text=Whatever, link=null",OK
2021-08-25 22:56:31.327,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1874,"[1] recordIndex=0, author=Paco, text=jojojo, link=http://www.example.com",OK
2021-08-25 22:56:33.633,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1959,"[2] recordIndex=0, author=Un señor con un nombre demasiado largo, text=Así sí, link=http://www.example.com",OK
2021-08-25 22:56:35.932,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1846,"[3] recordIndex=0, author=Eddard Stark, text=null, link=null",OK
2021-08-25 22:56:39.879,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3569,"[4] recordIndex=0, author=Anónimo, text=What is Lorem Ipsum?
Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently wit…, link=null",OK
2021-08-25 22:57:08.9,acme.testing.anonymous.task.AnonymousTaskListTest,list,2766,"[1] recordIndex=0, title=Task 05, description=This is task 05, executionPeriod=30, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-08-25 22:57:11.964,acme.testing.anonymous.task.AnonymousTaskListTest,list,2614,"[2] recordIndex=1, title=Task 15, description=This is task 15, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-08-25 22:57:14.993,acme.testing.anonymous.task.AnonymousTaskListTest,list,2636,"[3] recordIndex=2, title=Task 25, description=This is task 25, executionPeriod=30, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-08-25 22:57:18.104,acme.testing.anonymous.task.AnonymousTaskListTest,list,2667,"[4] recordIndex=3, title=Task 35, description=This is task 35, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-08-25 22:57:21.095,acme.testing.anonymous.task.AnonymousTaskListTest,list,2593,"[5] recordIndex=4, title=Task 45, description=This is task 45, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-08-25 22:57:24.275,acme.testing.anonymous.task.AnonymousTaskListTest,list,2713,"[6] recordIndex=5, title=Task 55, description=This is task 55, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-08-25 22:57:27.412,acme.testing.anonymous.task.AnonymousTaskListTest,list,2694,"[7] recordIndex=6, title=Task 65, description=This is task 65, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-25 22:57:59.065,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6250,"[1] recordIndex=0, title=Task 01, description=This is task 01, executionPeriod=30, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-08-25 22:58:05.675,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,6245,"[2] recordIndex=1, title=Task 11, description=This is task 11, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
