timestamp,test-class,test-method,time,description,result
2021-08-25 14:22:41.129,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1283,"[1] recordIndex=0, moment=23/08/2021 23:59:00, author=Juan Perez, text=hola, link=http://www.example.com",OK
2021-08-25 14:22:42.833,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1266,"[2] recordIndex=1, moment=24/08/2021 23:59:00, author=Leonardo Dicaprio, text=buenos días, link=http://www.example.com",OK
2021-08-25 14:22:45.598,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1245,"[3] recordIndex=2, moment=25/08/2021 23:59:00, author=Joe Biden, text=Me aburro, link=null",OK
2021-08-25 14:22:47.2,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1237,"[4] recordIndex=3, moment=26/08/2021 23:59:00, author=Angela Merkel, text=Algo que decir, link=null",OK
2021-08-25 14:22:48.833,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1275,"[5] recordIndex=4, moment=27/08/2021 23:59:00, author=Angelina Jolie, text=NOOOOOOOO, link=null",OK
2021-08-25 14:22:50.186,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,997,"[6] recordIndex=5, moment=28/08/2021 23:59:00, author=Ms X, text=YES, link=http://www.example.com",Expected value 'Ms X' in attribute 1 of record 5, but found 'Miss X'
2021-08-25 14:22:51.781,acme.testing.anonymous.shout.AnonymousShoutListTest,listPositive,1233,"[7] recordIndex=6, moment=29/08/2021 23:59:00, author=Jane Doe, text=q passssa?, link=http://www.example.com",OK
2021-08-25 14:23:21.374,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5374,"[1] recordIndex=7, author=Paco Gonzalez, text=jajajajajaja, link=http://www.example.com",OK
2021-08-25 14:23:25.379,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3640,"[2] recordIndex=8, author=Nadie, text=Así sí, link=http://www.example.com",OK
2021-08-25 14:23:30.153,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4428,"[3] recordIndex=9, author=Mr Bean, text=Así no, link=null",OK
2021-08-25 14:23:34.221,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3650,"[4] recordIndex=10, author=The Lord of the Flies, text=Whatever, link=null",OK
2021-08-25 14:23:36.407,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1840,"[1] recordIndex=0, author=Paco, text=jojojo, link=http://www.example.com",OK
2021-08-25 14:23:38.655,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1899,"[2] recordIndex=0, author=Un señor con un nombre demasiado largo, text=Así sí, link=http://www.example.com",OK
2021-08-25 14:23:40.808,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1794,"[3] recordIndex=0, author=Eddard Stark, text=null, link=null",OK
2021-08-25 14:23:43.578,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2360,"[4] recordIndex=0, author=Anónimo, text=What is Lorem Ipsum?
Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently wit…, link=null",OK
2021-08-25 14:24:08.006,acme.testing.PanicTest,positivePanic,480,"positivePanic()",OK
2021-08-25 14:24:08.946,acme.testing.PanicTest,negativePanic,409,"negativePanic()",OK
