timestamp,test-class,test-method,time,description,result
2021-08-30 17:37:28.411,acme.testing.anonymous.task.AnonymousTaskListTest,list,21990,"[1] recordIndex=0, title=Task 05, description=This is task 05, executionPeriod=30, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-08-30 17:37:42.45,acme.testing.anonymous.task.AnonymousTaskListTest,list,10980,"[2] recordIndex=1, title=Task 15, description=This is task 15, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-08-30 17:37:57.728,acme.testing.anonymous.task.AnonymousTaskListTest,list,11217,"[3] recordIndex=2, title=Task 25, description=This is task 25, executionPeriod=30, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-08-30 17:38:14.724,acme.testing.anonymous.task.AnonymousTaskListTest,list,14182,"[4] recordIndex=3, title=Task 35, description=This is task 35, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-08-30 17:38:28.004,acme.testing.anonymous.task.AnonymousTaskListTest,list,10257,"[5] recordIndex=4, title=Task 45, description=This is task 45, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-08-30 17:38:42.229,acme.testing.anonymous.task.AnonymousTaskListTest,list,11098,"[6] recordIndex=5, title=Task 55, description=This is task 55, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-08-30 17:38:54.987,acme.testing.anonymous.task.AnonymousTaskListTest,list,10131,"[7] recordIndex=6, title=Task 65, description=This is task 65, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-30 17:41:00.628,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,40529,"[1] recordIndex=0, title=Task 01, description=This is task 01, executionPeriod=30, link=http://www.moreinfo.something.com, workloadHours=3, workloadMinutes=null, workload=3.00",OK
2021-08-30 17:41:32.993,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,29738,"[2] recordIndex=1, title=Task 11, description=This is task 11, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=4, workloadMinutes=null, workload=4.00",OK
2021-08-30 17:42:02.462,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,25601,"[3] recordIndex=2, title=Task 21, description=This is task 21, executionPeriod=30, link=null, workloadHours=20, workloadMinutes=null, workload=20.00",OK
2021-08-30 17:42:29.453,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,24079,"[4] recordIndex=3, title=Task 31, description=This is task 31, executionPeriod=91, link=null, workloadHours=8, workloadMinutes=33, workload=8.55",OK
2021-08-30 17:42:56.542,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,24403,"[5] recordIndex=4, title=Task 41, description=This is task 41, executionPeriod=30, link=null, workloadHours=13, workloadMinutes=30, workload=13.50",OK
2021-08-30 17:43:28.938,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,29879,"[6] recordIndex=5, title=Task 51, description=This is task 51, executionPeriod=61, link=http://www.moreinfo.something.com, workloadHours=1, workloadMinutes=55, workload=1.92",OK
2021-08-30 17:44:00.063,acme.testing.authenticated.task.AuthenicatedTaskListTest,list,26177,"[7] recordIndex=6, title=Task 61, description=This is task 61, executionPeriod=60, link=http://www.moreinfo.something.com, workloadHours=50, workloadMinutes=5, workload=50.08",OK
2021-08-30 17:45:56.04,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,becomeManager,51753,"becomeManager()",OK
2021-08-30 17:47:05.44,acme.testing.PanicTest,positivePanic,9090,"positivePanic()",OK
2021-08-30 17:47:10.426,acme.testing.PanicTest,negativePanic,2346,"negativePanic()",OK
2021-08-30 17:48:34.283,acme.testing.administrator.dashboard.AdministratorDashboardTest,showDashboard,21250,"showDashboard()",OK
